"FLaSHLogNumber","Project","Date","Station","MinOfTowTime","SerialNumber","PreyCategory","PreyLengthID","PreyLengthSpecies","PreyLength","LengthEstimate","PreyWeight","EyeDiameter","Comments"
1101,"SKT",2/7/2013 0:00:00,"508",12/30/1899 8:05:00,"6196","Corophium type",8539,"A. spinicorne",2.90,,,,"A2: 1.5 mm"
1107,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6205","Cumaceans",8561,,2.60,"Y",,,"NM"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8570,,8.40,"G",,,"NM"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8571,,8.60,"G",,,"NM; length from Pacific herring"
1109,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6359","Gammarus type",8572,"Unid Gammarus",4.50,,,0.15,"A2: 1.9 mm"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8568,,8.60,"G",,,"NM; length from Pacific herring"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8567,,8.40,"G",,,"NM"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8566,,9.00,"G",,,"NM"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8565,,8.60,"G",,,"NM; length from Pacific herring"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Pacific Herring",8603,,8.60,,,,
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8563,,9.00,,,,"NI"
1105,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6198","Corophium type",8560,"C. alienense",1.60,"M",,,"NM, A2: NM"
1105,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6198","Cumaceans",8559,,2.60,"Y",,,"NM"
1105,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6198","Unid amphipod",8827,,1.60,"M",,,
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8832,,8.70,"G",,,"Average"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8569,,9.00,"G",,,"NM"
1108,"SKT",2/7/2013 0:00:00,"606",12/30/1899 12:37:00,"6358","Unid fish",8564,,8.40,,,,
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8704,,3.20,"G",,,"NM
NM"
1161,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6366","Gammarus type",8699,"G. daiberi",3.50,,,0.15,"NI"
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8706,,4.60,,5.3e-04,,
1160,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6362","Cumaceans",8698,,2.60,"Y",,,"NM, piece of tail only 1.5 mm"
1160,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6362","Cumaceans",8696,,3.00,,,,"NI, NW"
1166,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6374","Cumaceans",8702,,3.00,,,,"NW"
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Corophium type",8703,"A. spinicorne",3.90,,1.45e-03,,"A2: 2.5 mm, M"
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8705,,3.20,"G",,,"NM"
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8707,,3.60,,3.0e-04,,
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8709,,1.90,,,,
1170,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6381","Cumaceans",8710,,3.00,,,,"NI"
1170,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6381","Cumaceans",8711,,4.00,,1.0e-04,,
1170,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6381","Cumaceans",8712,,3.00,"G",,,"1.6 mm piece, head only"
1170,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6381","Cumaceans",8713,,4.00,"G",,,"2.2 mm piece, end of tail missing"
1170,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6381","Corophium type",8714,"A. spinicorne",3.10,,5.8e-04,,"A2: 1.4 mm, M"
1168,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6378","Cumaceans",8708,,3.20,,3.0e-04,,
1160,"SKT",2/7/2013 0:00:00,"609",12/30/1899 13:15:00,"6362","Cumaceans",8697,,3.00,"G",,,"NM"
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Gammarus type",8582,"G. daiberi",2.50,,,0.10,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8573,,2.80,,,,"NI"
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8574,,2.20,,,,"NI"
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8575,,1.90,,,,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8576,,2.20,,,,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8577,,2.20,,,,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8578,,2.40,"G",,,"NM"
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8579,,2.40,"G",,,"NM"
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Gammarus type",8581,"G. daiberi",1.90,,,,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Corophium type",8583,"juvenile Corophium",1.60,,,,
1111,"SKT",2/7/2013 0:00:00,"610",12/30/1899 13:50:00,"6388","Cumaceans",8580,,3.20,,1.9e-04,,
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Pacific Herring",8604,,8.90,,,,
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8826,,9.70,"G",,,"NM; average of gut"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Corophium type",8584,"juvenile Corophium",1.10,,,,"NM"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8586,,5.60,,,,
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8587,,13.90,,,,
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8589,,10.00,"G",,,"NM; length from Pacific herring"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Pacific Herring",8605,,10.00,,,,"NI"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8590,,8.90,"G",,,"NM; length from Pacific herring"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8591,,5.60,"G",,,"NM"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8592,,13.90,"G",,,"NM"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8593,,10.00,"G",,,"NM; length from Pacific herring"
1113,"SKT",3/5/2013 0:00:00,"508",12/30/1899 11:47:00,"6390","Unid fish",8825,,8.90,"G",,,"NM; length from Pacific herring"
998,"FMWT",10/11/2012 0:00:00,"511",12/30/1899 9:57:00,"5689","Unid mysids",8173,,5.00,"M",,,"NM, NE"
998,"FMWT",10/11/2012 0:00:00,"511",12/30/1899 9:57:00,"5689","Hyperacanthomysis longirostris",8174,,5.40,"M",,,"NM, NE"
1003,"FMWT",10/11/2012 0:00:00,"513",12/30/1899 9:04:00,"5657","Corophium type",8833,,1.09,"M",,,"NM, antenna only"
1004,"FMWT",10/11/2012 0:00:00,"513",12/30/1899 9:04:00,"5656","Hyperacanthomysis longirostris",8175,,5.40,"M",,,"NM, NE"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8829,,6.80,"G",,,
1008,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5712","Unid mysids",8828,,7.40,"G",,,
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Gammarus type",8218,"Crangonyx sp.",5.80,,,,
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8189,,9.20,,,,"NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8203,,6.10,"ED",,0.40,"NM, NI"
1006,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5705","Hyperacanthomysis longirostris",8177,,6.10,"ED",,0.40,"NM"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8190,,7.50,,,,"NI"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8191,,9.00,,,,"NI"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8192,,5.20,,,,"NI"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8193,,7.00,,,,"NI"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8194,,4.70,"ED",,0.30,"NM"
1006,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5705","Unid mysids",8179,,6.10,"ED",,0.40,"NM
NM"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8196,,6.10,"ED",,0.40,"NM"
1012,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5707","Hyperacanthomysis longirostris",8207,,6.00,,,,"NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8197,,9.00,,,,"NI"
1007,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5709","Hyperacanthomysis longirostris",8182,,6.10,"ED",,0.40,"NM"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8198,,7.00,,,,"NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8199,,7.50,,,,"NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8200,,8.00,,,,"NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8201,,7.40,"ED",,0.50,"NM, NI"
1010,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5708","Hyperacanthomysis longirostris",8202,,7.40,"ED",,0.50,"NM, NI"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8195,,6.10,"ED",,0.40,"NM"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Unid mysids",8212,,5.50,"G",,,"NM,NE"
1007,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5709","Unid mysids",8183,,6.10,"ED",,0.40,"NM"
1008,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5712","Hyperacanthomysis longirostris",8184,,6.10,"ED",,0.40,"NM"
1008,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5712","Hyperacanthomysis longirostris",8185,,6.10,"ED",,0.40,"NM"
1008,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5712","Unid mysids",8186,,7.40,"ED",,0.50,"NM"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Unid mysids",8187,,3.30,"ED",,0.20,"NM"
1009,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5706","Hyperacanthomysis longirostris",8188,,6.10,"ED",,0.40,"NM"
1012,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5707","Hyperacanthomysis longirostris",8209,,5.40,"ED",,0.35,"NM"
1006,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5705","Hyperacanthomysis longirostris",8178,,6.10,"G",,,"NM, NE"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Unid mysids",8211,,6.20,,,,"NI"
1012,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5707","Hyperacanthomysis longirostris",8208,,7.40,"ED",,0.50,"NM"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Unid mysids",8213,,4.70,"ED",,0.30,"NM"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Corophium type",8215,"A. spinicorne",4.00,,,,"NI. 2nd antenna NM (broken)"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Corophium type",8216,"A. spinicorne",3.80,,,,"NI. 2nd antenna 3.2 mm (only one)"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Corophium type",8217,"Unid Corophium",2.10,,,,"NI. 2nd antenna 1.1 mm (only one)"
1013,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5704","Gammarus type",8219,"Crangonyx sp.",1.30,,,,
1006,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5705","Unid mysids",8181,,7.40,"ED",,0.50,"NM"
1006,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5705","Unid mysids",8180,,6.10,"ED",,0.40,"NM"
1012,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5707","Hyperacanthomysis longirostris",8210,,4.70,"ED",,0.30,"NM"
1011,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5713","Unid mysids",8205,,6.10,"G",,,"NM,NE"
1011,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5713","Hyperacanthomysis longirostris",8206,,6.80,"S",,,"NM, NE; average of H. longirostris from same station sample"
1011,"FMWT",10/15/2012 0:00:00,"703",12/30/1899 8:45:00,"5713","Unid mysids",8204,,6.10,"ED",,0.40,"NM
NM"
1014,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5721","Hyperacanthomysis longirostris",8220,,6.10,"ED",,0.40,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8227,,6.90,,,,
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8225,,7.40,"ED",,0.50,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Unid mysids",8224,,6.10,"ED",,0.40,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Unid mysids",8223,,6.10,"ED",,0.40,"NM"
1014,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5721","Unid mysids",8222,,6.10,"ED",,0.40,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8230,,6.10,"ED",,0.40,"NM"
1014,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5721","Unid mysids",8221,,7.40,"ED",,0.50,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Unid mysids",8244,,6.10,"ED",,0.40,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Unid mysids",8243,,4.70,"ED",,0.30,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Unid mysids",8242,,4.70,"ED",,0.30,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Hyperacanthomysis longirostris",8240,,8.80,"ED",,0.60,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8228,,4.70,"ED",,0.30,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Hyperacanthomysis longirostris",8239,,7.40,"ED",,0.50,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8231,,6.10,"ED",,0.40,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Hyperacanthomysis longirostris",8238,,6.10,"ED",,0.40,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Hyperacanthomysis longirostris",8237,,6.10,"ED",,0.40,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Hyperacanthomysis longirostris",8236,,6.10,"ED",,0.40,"NM
NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Corophium type",8235,,2.70,"G",,,"NM, NE, no head"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Corophium type",8234,"A. spinicorne",2.70,,,,"A2: 2.1 mm (male)"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8233,,6.10,"ED",,0.40,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8232,,6.10,"ED",,0.40,"NM"
1016,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5723","Unid mysids",8241,,4.70,"ED",,0.30,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8226,,6.10,"ED",,0.40,"NM"
1015,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5722","Hyperacanthomysis longirostris",8229,,6.10,"ED",,0.40,"NM"
1014,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5721","Unid mysids",8249,,7.40,"ED",,0.50,"NM"
1014,"FMWT",10/15/2012 0:00:00,"704",12/30/1899 9:10:00,"5721","Unid mysids",8250,,7.40,"ED",,0.50,"NM"
1017,"FMWT",10/15/2012 0:00:00,"705",12/30/1899 9:52:00,"5724","Hyperacanthomysis longirostris",8246,,6.10,"ED",,0.40,"NM"
1017,"FMWT",10/15/2012 0:00:00,"705",12/30/1899 9:52:00,"5724","Unid mysids",8245,,7.40,"ED",,0.50,"NM"
1017,"FMWT",10/15/2012 0:00:00,"705",12/30/1899 9:52:00,"5724","Hyperacanthomysis longirostris",8248,,7.40,"ED",,0.50,"NM"
1017,"FMWT",10/15/2012 0:00:00,"705",12/30/1899 9:52:00,"5724","Hyperacanthomysis longirostris",8247,,6.10,"ED",,0.40,"NM"
1018,"FMWT",10/18/2012 0:00:00,"719",12/30/1899 9:31:00,"5804","Hyperacanthomysis longirostris",8251,,6.10,"ED",,0.40,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8255,,3.20,,,,"NI"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8260,,3.30,"ED",,0.20,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Unid mysids",8264,,6.10,"ED",,0.40,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Unid mysids",8263,,1.90,"ED",,0.10,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8262,,5.60,"G",,,"NM, eye NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Unid mysids",8266,,6.10,"G",,,"NM, NE"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8261,,6.10,"ED",,0.40,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Unid mysids",8265,,1.90,"G",,,"NM, NE"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8259,,8.80,"ED",,0.60,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8258,,6.10,"ED",,0.40,"NM"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8256,,5.30,,,,"NI"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8254,,6.10,,,,"NI"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8253,,5.20,,,,"NI"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8252,,8.00,,,,"NI"
1019,"FMWT",10/18/2012 0:00:00,"797",12/30/1899 10:13:00,"5835","Hyperacanthomysis longirostris",8257,,7.40,"ED",,0.50,"NM"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Corophium type",8288,"juvenile Corophium",0.80,,,,
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Unid amphipod",8830,,1.30,"G",,,"NM, average of Gammarus and Corophium"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Unid mysids",8279,,1.30,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Gammarus type",8267,"Crangonyx sp.",2.60,,,,"NI"
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8268,"juvenile Corophium",1.00,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8269,"juvenile Corophium",1.00,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8270,"juvenile Corophium",1.00,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8271,"juvenile Corophium",1.00,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8272,"juvenile Corophium",1.00,,,,
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Corophium type",8273,"juvenile Corophium",1.00,"G",,,"NM, NE"
1020,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5932","Unid mysids",8274,,3.30,"ED",,0.20,"NM"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Corophium type",8275,"juvenile Corophium",1.60,,,,"NI, A2: ~1.0 mm"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Corophium type",8276,"juvenile Corophium",1.10,,,,"NI, A2: ~0.5 mm"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Corophium type",8290,"juvenile Corophium",0.80,"G",,,"NM, NE"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Unid mysids",8278,,1.60,,,,
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Corophium type",8292,"juvenile Corophium",0.80,"G",,,"NM, NE"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Unid mysids",8280,,4.70,"ED",,0.30,"NM"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Hyperacanthomysis longirostris",8281,,1.00,,,,
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Hyperacanthomysis longirostris",8282,,6.10,"ED",,0.40,"NM"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Hyperacanthomysis longirostris",8283,,7.40,"ED",,0.50,"NM; eye NI (popped)"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Hyperacanthomysis longirostris",8284,,7.40,"ED",,0.50,"NM"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Unid mysids",8285,,6.10,"ED",,0.40,"NM"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Unid mysids",8286,,6.10,"G",,,"NM, NE"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Unid mysids",8287,,6.10,"G",,,"NM, NE"
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Corophium type",8289,"juvenile Corophium",0.80,,,,
1022,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5934","Corophium type",8291,"juvenile Corophium",0.80,"G",,,"NM, NE"
1021,"FMWT",11/14/2012 0:00:00,"703",12/30/1899 8:22:00,"5933","Gammarus type",8277,"Crangonyx sp.",1.10,,,,
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Unid mysids",8299,,8.80,"ED",,0.60,"NM, eye NI (popped)"
1026,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5939","Corophium type",8304,"juvenile Corophium",0.90,,,,
1023,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5942","Unid mysids",8293,,6.10,"ED",,0.40,"NM"
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Hyperacanthomysis longirostris",8294,,6.10,"ED",,0.40,"NM"
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Unid mysids",8295,"Unid juvenile",7.40,"G",,,
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Unid mysids",8296,"Unid juvenile",8.80,"G",,,
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Unid mysids",8297,,7.40,"ED",,0.50,"NM, eye NI"
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Unid mysids",8298,,8.10,"ED",,0.55,"NM, eye NI"
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Corophium type",8300,"juvenile Corophium",1.20,,,,
1025,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5937","Corophium type",8301,"juvenile Corophium",0.70,,,,
1026,"FMWT",11/14/2012 0:00:00,"704",12/30/1899 8:47:00,"5939","Corophium type",8303,"juvenile Corophium",0.90,,,,
